1,0,139945,4488.641
5-8,35,101,812.172
5-8,36,278,1232.208
5-8,37,114,379.063
5-8,38,118,329.607
5-8,39,53,377.972
5-8,40,22,130.74
5-8,41,41,709.695
5-8,42,37,171.491
5-8,43,83,804.627
5-8,44,41,236.287
5-8,45,40,311.867
5-8,46,17,39.295
5-8,47,14,161.025
5-8,48,14,28.728
5-8,49,12,34.989
5-8,50,33,218.667
5-8,51,49,127.03
5-8,52,9,49.316
5-8,53,10,70.414
5-8,54,10,66.15
5-8,55,12,146.493
5-8,56,7,22.98
5-8,57,20,309.92
5-8,58,7,87.63
5-8,59,11,85.554
5-8,60,42,14.636
5-8,61,74,99.875
5-8,62,38,60.68
5-8,63,106,66.956
5-8,64,48,6.842
5-8,65,19,70.279
5-8,66,1,13.444
5-8,67,6,27.425
5-8,68,4,154.494
5-8,69,3,17.113
5-8,70,18,12.685
5-8,72,7,11.587
5-8,73,1,0.03
5-8,74,1,0.044
5-8,75,10,3.629
5-8,76,1,43.206
5-8,77,1,0.241
5-8,79,1,0.017
5-8,80,4,22.085
5-8,81,6,81.99
5-8,82,4,53.529
5-8,83,2,0.277
5-8,84,13,3.85
5-8,85,6,58.901
5-8,86,99,35.829
5-8,87,6,123.855
5-8,88,2,17.72
5-8,89,3,16.34
5-8,90,2,43.216
5-8,92,9,49.069
5-8,93,1,0.143
5-8,94,2,50.522
5-8,95,2,86.405
5-8,96,17,49.528
5-8,97,2,67.891
5-8,98,15,44.378
5-8,100,2,68.003
5-8,101,1,0.157
5-8,102,3,86.486
5-8,103,1,28.704
5-8,104,8,0.523
5-8,105,9,0.559
5-8,106,2,0.304
5-8,108,5,0.903
5-8,110,1,0.007
5-8,111,3,0.152
5-8,112,1,0.022
5-8,113,2,9.774
5-8,114,1,68.972
5-8,115,1,0.015
5-8,116,1,11.366
5-8,117,3,9.376
5-8,118,4,20.56
5-8,120,1,6.359
5-8,122,6,81.982
5-8,123,1,0.006
5-8,124,2,22.779
5-8,125,4,0.305
5-8,126,4,0.335
5-8,127,3,0.879
5-8,128,6,1.612
5-8,129,3,0.052
5-8,130,5,0.3
5-8,131,4,0.061
5-8,132,1,0.021
5-8,134,1,0.706
5-8,135,1,0.104
5-8,137,2,69.001
5-8,138,1,68.975
5-8,139,2,0.157
5-8,140,1,68.971
5-8,143,4,0.559
5-8,144,5,0.515
5-8,145,2,137.95
5-8,147,2,1.076
5-8,148,6,2.258
5-8,155,1,0.098
5-8,159,1,68.974
5-8,164,2,0.657
5-8,165,1,0.034
5-8,166,1,10.97
5-8,168,1,0.395
5-8,169,1,0.06
5-8,171,1,0.152
5-8,173,4,0.802
5-8,184,1,0.248
5-8,196,1,0.868
5-8,197,2,1.328
5-8,198,10,1.631
5-8,200,1,11.375
5-8,223,24,3.539
5-8,227,3,8.645
5-8,232,3,2.555
5-8,240,42,8.677
5-8,241,25,2.081
5-8,244,1,13.61
5-8,279,1,0.161
5-8,306,1,0.211
5-8,307,1,0.065
5-8,791,1,30.204
5-8,1081,1,60.276
5-8,1145,1,68.975
9-16,0,3492,1405.585
9-16,1,3038,17236.026
9-16,2,4082,19735.386
9-16,3,10600,31237.569
9-16,4,18184,37319.691
9-16,5,9029,31154.48
9-16,6,1094,11945.776
9-16,7,1417,11412.952
9-16,8,1297,8284.724
9-16,9,987,11980.044
9-16,10,1363,12523.08
9-16,11,496,6699.383
9-16,12,1221,42975.068
9-16,13,573,17909.426
9-16,14,825,6953.296
9-16,15,121,2603.89
9-16,16,101,2209.099
9-16,17,141,1901.864
9-16,18,202,2054.901
9-16,19,173,6202.585
9-16,20,131,4474.646
9-16,21,169,3315.349
9-16,22,60,2127.53
9-16,23,91,1812.914
9-16,24,57,2295.034
9-16,25,32,1023.922
9-16,26,51,1634.576
9-16,27,137,3779.522
9-16,28,53,1152.547
9-16,29,55,1079.334
9-16,30,102,1685.992
9-16,31,51,811.847
9-16,32,74,1483.911
9-16,33,100,1114.903
9-16,34,45,669.475
9-16,35,22,711.044
9-16,36,22,1412.077
9-16,37,44,257.056
9-16,38,26,882.747
9-16,39,52,691.933
9-16,40,89,831.218
9-16,41,23,329.776
9-16,42,13,138.87
9-16,43,33,293.739
9-16,44,23,373.297
9-16,45,30,671.567
9-16,46,7,142.69
9-16,47,12,304.938
9-16,48,44,567.773
9-16,49,13,161.169
9-16,50,28,492.095
9-16,51,10,491.308
9-16,52,6,140.346
9-16,53,6,34.452
9-16,54,6,141.269
9-16,55,6,205.409
9-16,56,9,136.046
9-16,57,7,359.441
9-16,58,16,552.715
9-16,59,5,141.713
9-16,60,35,305.533
9-16,61,46,877.316
9-16,62,25,586.57
9-16,63,20,228.303
9-16,64,12,538.778
9-16,65,9,534.936
9-16,66,5,292.23
9-16,67,2,86.742
9-16,68,3,173.755
9-16,69,1,86.408
9-16,70,3,174.049
9-16,71,3,164.693
9-16,73,1,86.406
9-16,75,2,172.872
9-16,76,3,250.689
9-16,77,1,86.412
9-16,78,1,76.02
9-16,80,1,20.076
9-16,81,2,181.871
9-16,85,1,0.254
9-16,86,15,4.206
9-16,87,1,1.44
9-16,89,1,55.234
9-16,94,1,16.215
9-16,96,1,86.431
9-16,105,1,86.423
9-16,108,1,86.409
9-16,122,1,21.53
9-16,123,2,4.976
9-16,128,1,0.24
9-16,131,1,86.411
9-16,2745,1,82.691
17-32,0,553,1237.395
17-32,1,414,10751.415
17-32,2,914,31996.473
17-32,3,868,50246.343
17-32,4,942,44722.509
17-32,5,508,17873.177
17-32,6,1702,47899.045
17-32,7,906,18253.925
17-32,8,551,21872.744
17-32,9,297,6645.52
17-32,10,515,5808.716
17-32,11,115,5549.446
17-32,12,136,4252.391
17-32,13,131,5106.398
17-32,14,148,7290.42
17-32,15,104,1916.24
17-32,16,369,6456.024
17-32,17,111,5929.456
17-32,18,288,6808.298
17-32,19,39,1745.155
17-32,20,43,1799.524
17-32,21,39,1880.245
17-32,22,62,5273.896
17-32,23,92,2609.037
17-32,24,38,2786.991
17-32,25,26,1785.023
17-32,26,58,4764.136
17-32,27,48,3318.166
17-32,28,98,1922.54
17-32,29,65,2009.081
17-32,30,34,1137.944
17-32,31,33,1218.934
17-32,32,44,3117.083
17-32,33,38,2131.022
17-32,34,32,1882.75
17-32,35,24,401.632
17-32,36,56,4384.036
17-32,37,21,539.829
17-32,38,22,702.706
17-32,39,27,1077.228
17-32,40,13,532.428
17-32,41,22,1558.815
17-32,42,26,855.313
17-32,43,9,884.602
17-32,44,12,837.748
17-32,45,26,913.586
17-32,46,37,2016.628
17-32,47,14,1452.61
17-32,48,5,377.336
17-32,49,12,659.499
17-32,50,8,1070.134
17-32,51,14,637.391
17-32,52,6,349.066
17-32,53,11,489.178
17-32,54,12,947.883
17-32,55,8,67.191
17-32,56,8,212.371
17-32,57,11,1090.097
17-32,58,9,1498.619
17-32,59,18,475.804
17-32,60,58,1478.969
17-32,61,37,576.774
17-32,62,25,1316.979
17-32,63,16,329.254
17-32,64,6,131.37
17-32,65,6,2.781
17-32,66,6,156.034
17-32,67,3,78.185
17-32,68,5,28.998
17-32,69,4,153.954
17-32,70,5,204.891
17-32,71,2,9.751
17-32,72,2,131.25
17-32,74,1,3.929
17-32,75,1,0.986
17-32,76,1,0.125
17-32,77,2,7.275
17-32,78,2,45.2
17-32,79,3,12.548
17-32,80,6,60.748
17-32,81,5,93.164
17-32,82,3,58.666
17-32,83,4,161.979
17-32,84,1,28.296
17-32,86,2,0.156
17-32,87,1,12.279
17-32,88,4,71.38
17-32,90,4,63.462
17-32,91,7,175.779
17-32,92,3,121.926
17-32,93,3,39.366
17-32,94,11,245.899
17-32,95,5,258.228
17-32,96,4,352.596
17-32,97,3,287.444
17-32,101,1,101.38
17-32,102,1,1.616
17-32,103,1,77.743
17-32,104,3,9.893
17-32,106,1,9.651
17-32,110,4,100.17
17-32,114,1,49.093
17-32,116,1,3.309
17-32,117,2,36.159
17-32,121,1,74.452
17-32,122,1,0.146
17-32,123,1,3.627
17-32,126,1,0.453
17-32,127,1,33.501
17-32,131,1,0.032
17-32,132,1,7.181
17-32,133,1,14.522
17-32,140,1,0.133
17-32,141,1,5.418
17-32,144,3,4.675
17-32,153,1,10.844
17-32,198,1,2.123
17-32,240,1,3.233
17-32,308,1,14.104
17-32,309,1,17.915
17-32,361,2,41.626
17-32,390,1,34.613
17-32,391,1,32.888
17-32,399,2,102.81
17-32,694,1,95.15
17-32,848,2,648.19
33-64,0,255,3207.939
33-64,1,736,8638.781
33-64,2,2006,15291.607
33-64,3,1674,7268.441
33-64,4,645,8023.631
33-64,5,71,3942.527
33-64,6,670,2182.247
33-64,7,275,2484.975
33-64,8,1997,9844.144
33-64,9,65,3000.605
33-64,10,64,3683.389
33-64,11,1589,5216.803
33-64,12,29,887.339
33-64,13,18,1786.652
33-64,14,27,2247.99
33-64,15,12,1829.989
33-64,16,25,1339.782
33-64,17,28,3228.113
33-64,18,443,6012.693
33-64,19,98,6357.36
33-64,20,20,2144.485
33-64,21,228,3330.811
33-64,22,28,2315.441
33-64,23,16,938.221
33-64,25,16,2309.778
33-64,26,26,3300.571
33-64,27,58,6927.926
33-64,28,16,2526.086
33-64,29,34,5230.502
33-64,30,144,3434.114
33-64,31,8,191.999
33-64,32,5,248.06
33-64,33,12,1022.498
33-64,34,6,158.181
33-64,35,5,616.595
33-64,36,7,827.707
33-64,37,5,532.856
33-64,38,11,944.836
33-64,39,4,371.71
33-64,40,11,1449.144
33-64,41,6,107.969
33-64,42,10,840.019
33-64,43,20,1806.92
33-64,44,4,530.998
33-64,45,5,1064.57
33-64,46,4,267.702
33-64,47,15,2003.83
33-64,48,3,101.573
33-64,49,8,2065.324
33-64,51,5,1576.35
33-64,52,4,1510.344
33-64,53,8,2816.991
33-64,54,32,2049.871
33-64,55,29,3458.498
33-64,56,3,238.906
33-64,58,4,572.538
33-64,59,4,689.467
33-64,60,16,305.341
33-64,61,13,358.904
33-64,62,5,306.276
33-64,63,9,525.173
33-64,64,5,165.242
33-64,65,3,34.527
33-64,67,1,23.973
33-64,68,1,2.01
33-64,69,4,986.641
33-64,73,1,110.995
33-64,75,3,43.688
33-64,76,3,88.184
33-64,77,1,8.184
33-64,83,2,11.039
33-64,85,1,10.696
33-64,89,1,90.33
33-64,91,1,0.127
33-64,94,1,37.929
33-64,95,1,0.139
33-64,98,2,1.13
33-64,99,4,57.04
33-64,122,6,77.533
33-64,123,3,5.975
33-64,126,1,23.922
33-64,127,1,61.619
33-64,129,2,15.348
33-64,132,2,7.225
33-64,135,1,247.36
33-64,426,1,491.31
33-64,607,1,584.087
65-128,0,20,458.683
65-128,1,15,3244.883
65-128,2,42,440.636
65-128,3,85,4020.92
65-128,4,38,1643.984
65-128,5,13,5016.053
65-128,6,159,39174.888
65-128,7,80,11478.885
65-128,8,16,3525.037
65-128,9,14,1428.376
65-128,10,8,63.171
65-128,11,5,511.267
65-128,12,6,152.832
65-128,13,5,427.614
65-128,14,16,1236.102
65-128,15,14,4713.142
65-128,16,3,1105.009
65-128,17,11,1943.462
65-128,18,35,5661.22
65-128,19,74,11609.627
65-128,20,8,1969.301
65-128,21,8,3528.387
65-128,22,7,1787.644
65-128,23,1,209.4
65-128,24,1,105.332
65-128,25,1,42.24
65-128,26,2,433.103
65-128,27,6,1844.804
65-128,28,1,216.52
65-128,29,1,249.048
65-128,30,2,486.778
65-128,31,1,108.19
65-128,32,2,27.841
65-128,34,1,205.22
65-128,36,4,522.306
65-128,37,4,1098.818
65-128,39,2,23.075
65-128,42,3,291.782
65-128,43,3,150.714
65-128,44,2,48.297
65-128,45,4,1659.838
65-128,46,4,943.712
65-128,47,1,539.541
65-128,48,1,2.938
65-128,49,1,154.65
65-128,51,1,108.08
65-128,53,3,1055.858
65-128,55,2,182.581
65-128,56,1,18.249
65-128,57,2,77.85
65-128,60,3,257.148
65-128,62,4,63.32
65-128,63,1,32.282
65-128,65,4,116.087
65-128,66,1,0.211
65-128,68,1,0.276
65-128,71,2,4.752
65-128,77,1,0.41
65-128,80,1,11.835
65-128,93,1,135.905
65-128,126,2,224.73
65-128,129,1,13.811
65-128,130,1,16.128
65-128,138,1,14.554
129-256,0,11,1114.231
129-256,1,1,0.4
129-256,2,15,1124.306
129-256,3,6,9.908
129-256,4,16,224.334
129-256,5,11,81.638
129-256,6,5,15.11
129-256,7,13,6738.132
129-256,8,3,691.308
129-256,9,7,4518.967
129-256,10,2,37.475
129-256,11,12,7487.6
129-256,13,1,535.665
129-256,14,1,292.486
129-256,15,11,3738.386
129-256,16,2,1702.851
129-256,17,2,1762.54
129-256,19,1,830.124
129-256,20,6,2637.467
129-256,21,3,2511.621
129-256,22,1,1247.261
129-256,23,4,2116.112
129-256,24,2,1094.14
129-256,27,1,388.8
129-256,29,1,5.568
129-256,33,4,65.596
129-256,34,1,9.504
129-256,36,1,6.206
129-256,40,4,267.312
129-256,42,1,5.779
129-256,43,2,27.61
129-256,44,3,2121.942
129-256,46,1,7.74
129-256,47,1,2074.992
129-256,54,2,1012.034
129-256,59,1,87.123
129-256,62,1,199.093
129-256,68,4,357.912
129-256,129,1,27.494
257-512,0,1,66.605
257-512,1,66,5150.4
257-512,2,8,1358.742
257-512,3,12,815.406
257-512,4,8,338.269
257-512,5,5,21.017
257-512,6,8,1834.711
257-512,7,1,463.612
257-512,8,15,112.02
257-512,9,1,23.731
257-512,11,1,4.536
257-512,14,3,633.263
257-512,15,1,730.072
257-512,18,2,648.95
257-512,21,1,2489.195
257-512,22,1,1878.844
257-512,31,1,15.424
257-512,34,2,1111.706
257-512,36,2,61.575
257-512,37,2,414.406
257-512,38,1,22.31
257-512,39,1,308.04
257-512,41,1,15.912
257-512,43,1,20.128
257-512,45,1,22.672
257-512,46,1,19.44
513-1024,1,1,6122.25
513-1024,35,1,16.576
513-1024,36,1,20.506
513-1024,37,1,28.582
