Time,total GB/s read,total GB/s write
2018-07-01T01:56:00+01:00,0.173,-0.208
2018-07-01T05:48:00+01:00,0.385,-0.307
2018-07-01T09:40:00+01:00,0.233,-0.228
2018-07-01T13:32:00+01:00,0.228,-0.227
2018-07-01T17:24:00+01:00,0.325,-0.291
2018-07-01T21:16:00+01:00,0.285,-0.267
2018-07-02T01:08:00+01:00,0.289,-0.2
2018-07-02T05:00:00+01:00,0.279,-0.332
2018-07-02T08:52:00+01:00,0.44,-0.438
2018-07-02T12:44:00+01:00,0.575,-0.527
2018-07-02T16:36:00+01:00,0.246,-0.301
2018-07-02T20:28:00+01:00,0.369,-0.342
2018-07-03T00:20:00+01:00,0.242,-0.319
2018-07-03T04:12:00+01:00,0.316,-0.295
2018-07-03T08:04:00+01:00,0.403,-0.367
2018-07-03T11:56:00+01:00,0.372,-0.484
2018-07-03T15:48:00+01:00,0.305,-0.297
2018-07-03T19:40:00+01:00,0.158,-0.148
2018-07-03T23:32:00+01:00,0.138,-0.146
2018-07-04T03:24:00+01:00,0.159,-0.213
2018-07-04T07:16:00+01:00,0.234,-0.278
2018-07-04T11:08:00+01:00,0.33,-0.365
2018-07-04T15:00:00+01:00,0.294,-0.462
2018-07-04T18:52:00+01:00,0.269,-0.459
2018-07-04T22:44:00+01:00,0.585,-0.705
2018-07-05T02:36:00+01:00,0.661,-0.694
2018-07-05T06:28:00+01:00,0.622,-0.709
2018-07-05T10:20:00+01:00,0.739,-0.99
2018-07-05T14:12:00+01:00,0.761,-0.647
2018-07-05T18:04:00+01:00,0.552,-0.661
2018-07-05T21:56:00+01:00,0.663,-0.701
2018-07-06T01:48:00+01:00,0.609,-0.688
2018-07-06T05:40:00+01:00,0.64,-0.517
2018-07-06T09:32:00+01:00,0.737,-0.751
2018-07-06T13:24:00+01:00,0.68,-0.805
2018-07-06T17:16:00+01:00,0.671,-0.75
2018-07-06T21:08:00+01:00,0.706,-0.773
2018-07-07T01:00:00+01:00,0.747,-0.735
2018-07-07T04:52:00+01:00,0.694,-0.762
2018-07-07T08:44:00+01:00,0.713,-0.754
2018-07-07T12:36:00+01:00,0.676,-5.718
2018-07-07T16:28:00+01:00,0.595,-12.816
2018-07-07T20:20:00+01:00,0.759,-0.834
2018-07-08T00:12:00+01:00,0.663,-0.716
2018-07-08T04:04:00+01:00,0.63,-0.722
2018-07-08T07:56:00+01:00,0.641,-0.672
2018-07-08T11:48:00+01:00,0.73,-0.807
2018-07-08T15:40:00+01:00,0.688,-0.775
2018-07-08T19:32:00+01:00,0.708,-0.827
2018-07-08T23:24:00+01:00,0.708,-0.814
2018-07-09T03:16:00+01:00,0.553,-0.695
2018-07-09T07:08:00+01:00,0.696,-0.777
2018-07-09T11:00:00+01:00,0.743,-0.746
2018-07-09T14:52:00+01:00,0.737,-0.746
2018-07-09T18:44:00+01:00,0.706,-0.704
2018-07-09T22:36:00+01:00,0.697,-0.742
2018-07-10T02:28:00+01:00,0.697,-0.778
2018-07-10T06:20:00+01:00,0.652,-0.691
2018-07-10T10:12:00+01:00,0.489,-0.579
2018-07-10T14:04:00+01:00,0.455,-0.46
2018-07-10T17:56:00+01:00,0.436,-0.396
2018-07-10T21:48:00+01:00,0.512,-0.473
2018-07-11T01:40:00+01:00,0.512,-0.434
2018-07-11T05:32:00+01:00,0.4,-0.308
2018-07-11T09:24:00+01:00,0.323,-0.247
2018-07-11T13:16:00+01:00,0.434,-0.231
2018-07-11T17:08:00+01:00,0.284,-0.212
2018-07-11T21:00:00+01:00,0.153,-0.131
2018-07-12T00:52:00+01:00,0.034,-0.039
2018-07-12T04:44:00+01:00,0.026,-0.019
2018-07-12T08:36:00+01:00,0.179,-0.098
2018-07-12T12:28:00+01:00,0.154,-0.164
2018-07-12T16:20:00+01:00,0.218,-0.473
2018-07-12T20:12:00+01:00,0.169,-0.381
2018-07-13T00:04:00+01:00,0.381,-0.419
2018-07-13T03:56:00+01:00,0.778,-0.723
2018-07-13T07:48:00+01:00,0.77,-0.769
2018-07-13T11:40:00+01:00,0.83,-0.75
2018-07-13T15:32:00+01:00,0.826,-0.683
2018-07-13T19:24:00+01:00,0.784,-0.723
2018-07-13T23:16:00+01:00,0.811,-0.757
2018-07-14T03:08:00+01:00,0.787,-0.757
2018-07-14T07:00:00+01:00,0.824,-0.771
2018-07-14T10:52:00+01:00,0.798,-0.761
2018-07-14T14:44:00+01:00,0.861,-0.74
2018-07-14T18:36:00+01:00,0.873,-0.744
2018-07-14T22:28:00+01:00,0.875,-0.815
2018-07-15T02:20:00+01:00,0.833,-0.824
2018-07-15T06:12:00+01:00,0.844,-0.795
2018-07-15T10:04:00+01:00,0.815,-0.737
2018-07-15T13:56:00+01:00,0.757,-0.768
2018-07-15T17:48:00+01:00,0.829,-0.753
2018-07-15T21:40:00+01:00,0.75,-0.774
2018-07-16T01:32:00+01:00,0.855,-0.737
2018-07-16T05:24:00+01:00,0.925,-0.729
2018-07-16T09:16:00+01:00,0.95,-0.824
2018-07-16T13:08:00+01:00,0.888,-0.819
2018-07-16T17:00:00+01:00,0.805,-0.723
2018-07-16T20:52:00+01:00,0.776,-0.701
2018-07-17T00:44:00+01:00,0.728,-0.721
2018-07-17T04:36:00+01:00,0.797,-0.72
2018-07-17T08:28:00+01:00,0.597,-0.643
2018-07-17T12:20:00+01:00,0.413,-0.449
2018-07-17T16:12:00+01:00,0.297,-1.023
2018-07-17T20:04:00+01:00,0.058,-0.871
2018-07-17T23:56:00+01:00,0.267,-0.685
2018-07-18T03:48:00+01:00,0.782,-1.223
2018-07-18T07:40:00+01:00,1.016,-1.192
2018-07-18T11:32:00+01:00,0.895,-1.24
2018-07-18T15:24:00+01:00,0.891,-1.319
2018-07-18T19:16:00+01:00,0.845,-1.238
2018-07-18T23:08:00+01:00,0.818,-0.946
2018-07-19T03:00:00+01:00,0.812,-0.793
2018-07-19T06:52:00+01:00,0.883,-0.816
2018-07-19T10:44:00+01:00,0.87,-0.797
2018-07-19T14:36:00+01:00,0.867,-0.81
2018-07-19T18:28:00+01:00,0.966,-0.762
2018-07-19T22:20:00+01:00,0.951,-0.948
2018-07-20T02:12:00+01:00,0.954,-0.79
2018-07-20T06:04:00+01:00,0.96,-0.849
2018-07-20T09:56:00+01:00,0.889,-0.778
2018-07-20T13:48:00+01:00,0.937,-0.745
2018-07-20T17:40:00+01:00,0.871,-0.792
2018-07-20T21:32:00+01:00,0.324,-0.354
2018-07-21T01:24:00+01:00,0.156,-0.27
2018-07-21T05:16:00+01:00,0.138,-0.2
2018-07-21T09:08:00+01:00,0.104,-0.126
2018-07-21T13:00:00+01:00,0.242,-2.307
2018-07-21T16:52:00+01:00,0.486,-0.225
2018-07-21T20:44:00+01:00,0.371,-0.251
2018-07-22T00:36:00+01:00,0.21,-0.167
2018-07-22T04:28:00+01:00,0.199,-0.204
2018-07-22T08:20:00+01:00,0.274,-0.215
2018-07-22T12:12:00+01:00,0.175,-0.26
2018-07-22T16:04:00+01:00,0.179,-0.215
2018-07-22T19:56:00+01:00,0.194,-0.218
2018-07-22T23:48:00+01:00,0.122,-0.241
2018-07-23T03:40:00+01:00,0.161,-0.27
2018-07-23T07:32:00+01:00,0.434,-0.269
2018-07-23T11:24:00+01:00,0.656,-0.256
2018-07-23T15:16:00+01:00,0.398,-0.146
2018-07-23T19:08:00+01:00,0.256,-0.186
2018-07-23T23:00:00+01:00,0.239,-0.256
2018-07-24T02:52:00+01:00,0.17,-0.273
2018-07-24T06:44:00+01:00,0.253,-0.287
2018-07-24T10:36:00+01:00,0.147,-0.206
2018-07-24T14:28:00+01:00,0.36,-0.323
2018-07-24T18:20:00+01:00,0.275,-0.133
2018-07-24T22:12:00+01:00,0.154,-0.095
2018-07-25T02:04:00+01:00,0.029,-0.03
2018-07-25T05:56:00+01:00,0.416,-0.4
2018-07-25T09:48:00+01:00,0,0
2018-07-25T13:40:00+01:00,0.116,-0.074
2018-07-25T17:32:00+01:00,0.201,-0.588
2018-07-25T21:24:00+01:00,0.088,-0.112
2018-07-26T01:16:00+01:00,0.005,-0.02
2018-07-26T05:08:00+01:00,0.152,-0.028
2018-07-26T09:00:00+01:00,0.173,-0.088
2018-07-26T12:52:00+01:00,0.065,-0.096
2018-07-26T16:44:00+01:00,0.04,-0.057
2018-07-26T20:36:00+01:00,0.042,-0.071
2018-07-27T00:28:00+01:00,0.123,-0.153
2018-07-27T04:20:00+01:00,0.115,-0.162
2018-07-27T08:12:00+01:00,0.166,-0.098
2018-07-27T12:04:00+01:00,0.261,-0.245
2018-07-27T15:56:00+01:00,0.084,-0.05
2018-07-27T19:48:00+01:00,0.106,-0.168
2018-07-27T23:40:00+01:00,0.077,-0.134
2018-07-28T03:32:00+01:00,0.164,-0.265
2018-07-28T07:24:00+01:00,0.19,-0.231
2018-07-28T11:16:00+01:00,0.06,-0.148
2018-07-28T15:08:00+01:00,0.212,-0.076
2018-07-28T19:00:00+01:00,0.27,-0.052
2018-07-28T22:52:00+01:00,0.066,-0.024
2018-07-29T02:44:00+01:00,0.003,-0.024
2018-07-29T06:36:00+01:00,0.002,-0.023
2018-07-29T10:28:00+01:00,0.008,-0.042
2018-07-29T14:20:00+01:00,0.067,-0.07
2018-07-29T18:12:00+01:00,0.05,-0.106
2018-07-29T22:04:00+01:00,0.016,-0.057
2018-07-30T01:56:00+01:00,0.009,-0.024
2018-07-30T05:48:00+01:00,0.012,-0.021
2018-07-30T09:40:00+01:00,0.201,-0.211
2018-07-30T13:32:00+01:00,0.21,-0.654
2018-07-30T17:24:00+01:00,0.101,-0.622
2018-07-30T21:16:00+01:00,0.119,-0.58
2018-07-31T01:08:00+01:00,0.039,-0.598
2018-07-31T05:00:00+01:00,0.033,-0.624
2018-07-31T08:52:00+01:00,0.127,-0.633
2018-07-31T12:44:00+01:00,0.121,-0.284
2018-07-31T16:36:00+01:00,0.024,-0.126
2018-07-31T20:28:00+01:00,0.239,-0.07
2018-08-01T00:20:00+01:00,0.016,-0.364
2018-08-01T04:12:00+01:00,0.013,-0.538
2018-08-01T08:04:00+01:00,0.079,-0.658
2018-08-01T11:56:00+01:00,0.214,-0.506
2018-08-01T15:48:00+01:00,0.201,-0.552
2018-08-01T19:40:00+01:00,0.127,-0.423
2018-08-01T23:32:00+01:00,0.071,-0.41
2018-08-02T03:24:00+01:00,0.027,-0.495
2018-08-02T07:16:00+01:00,0.091,-0.455
2018-08-02T11:08:00+01:00,0.093,-0.365
2018-08-02T15:00:00+01:00,0.082,-0.112
2018-08-02T18:52:00+01:00,0.057,-0.055
2018-08-02T22:44:00+01:00,0.052,-0.095
2018-08-03T02:36:00+01:00,0.076,-0.081
2018-08-03T06:28:00+01:00,0.043,-0.217
2018-08-03T10:20:00+01:00,0.058,-0.119
2018-08-03T14:12:00+01:00,0.033,-0.138
2018-08-03T18:04:00+01:00,0.238,-0.048
2018-08-03T21:56:00+01:00,0.181,-0.04
2018-08-04T01:48:00+01:00,0.105,-0.038
2018-08-04T05:40:00+01:00,0.131,-0.061
2018-08-04T09:32:00+01:00,0.068,-0.071
2018-08-04T13:24:00+01:00,0.055,-0.039
2018-08-04T17:16:00+01:00,0.015,-0.017
2018-08-04T21:08:00+01:00,0.012,-0.041
2018-08-05T01:00:00+01:00,0.009,-0.026
2018-08-05T04:52:00+01:00,0.017,-0.036
2018-08-05T08:44:00+01:00,0.027,-0.083
2018-08-05T12:36:00+01:00,0.066,-0.14
2018-08-05T16:28:00+01:00,0.064,-0.139
2018-08-05T20:20:00+01:00,0.085,-0.132
2018-08-06T00:12:00+01:00,0.095,-0.191
2018-08-06T04:04:00+01:00,0.403,-0.727
2018-08-06T07:56:00+01:00,0.211,-0.113
2018-08-06T11:48:00+01:00,0.136,-0.653
2018-08-06T15:40:00+01:00,0.055,-0.667
2018-08-06T19:32:00+01:00,0.11,-0.616
2018-08-06T23:24:00+01:00,0.142,-0.649
2018-08-07T03:16:00+01:00,0.075,-0.681
2018-08-07T07:08:00+01:00,0.898,-0.572
2018-08-07T11:00:00+01:00,0.493,-0.529
2018-08-07T14:52:00+01:00,0.33,-0.457
2018-08-07T18:44:00+01:00,0.683,-0.15
2018-08-07T22:36:00+01:00,0.253,-0.485
2018-08-08T02:28:00+01:00,0.444,-0.144
2018-08-08T06:20:00+01:00,0.12,-0.075
2018-08-08T10:12:00+01:00,0.719,-0.095
2018-08-08T14:04:00+01:00,0.09,-0.157
2018-08-08T17:56:00+01:00,0.569,-0.1
2018-08-08T21:48:00+01:00,1.204,-0.111
2018-08-09T01:40:00+01:00,0.482,-0.088
2018-08-09T05:32:00+01:00,0.164,-0.135
2018-08-09T09:24:00+01:00,1.231,-0.117
2018-08-09T13:16:00+01:00,0.05,-0.108
2018-08-09T17:08:00+01:00,0.122,-0.13
2018-08-09T21:00:00+01:00,0.124,-0.169
2018-08-10T00:52:00+01:00,0.075,-0.16
2018-08-10T04:44:00+01:00,0.031,-0.071
2018-08-10T08:36:00+01:00,0.059,-0.082
2018-08-10T12:28:00+01:00,0.077,-0.118
2018-08-10T16:20:00+01:00,0.053,-0.088
2018-08-10T20:12:00+01:00,0.057,-0.112
2018-08-11T00:04:00+01:00,0.051,-0.115
2018-08-11T03:56:00+01:00,0.163,-0.075
2018-08-11T07:48:00+01:00,0.317,-0.072
2018-08-11T11:40:00+01:00,2.363,-0.115
2018-08-11T15:32:00+01:00,0.118,-0.391
2018-08-11T19:24:00+01:00,0.133,-0.111
2018-08-11T23:16:00+01:00,0.015,-0.057
2018-08-12T03:08:00+01:00,0.006,-0.053
2018-08-12T07:00:00+01:00,0.076,-0.071
2018-08-12T10:52:00+01:00,0.21,-0.128
2018-08-12T14:44:00+01:00,0.342,-0.074
2018-08-12T18:36:00+01:00,0.078,-0.088
2018-08-12T22:28:00+01:00,0.032,-0.084
2018-08-13T02:20:00+01:00,0.008,-0.072
2018-08-13T06:12:00+01:00,0.119,-0.079
2018-08-13T10:04:00+01:00,1.221,-0.155
2018-08-13T13:56:00+01:00,0.233,-0.123
2018-08-13T17:48:00+01:00,0.171,-0.069
2018-08-13T21:40:00+01:00,0.854,-0.019
2018-08-14T01:32:00+01:00,0.012,-0.019
2018-08-14T05:24:00+01:00,0.133,-0.056
2018-08-14T09:16:00+01:00,0.575,-0.182
2018-08-14T13:08:00+01:00,0.265,-0.157
2018-08-14T17:00:00+01:00,0.122,-0.171
2018-08-14T20:52:00+01:00,0.05,-0.397
2018-08-15T00:44:00+01:00,0.014,-0.23
2018-08-15T04:36:00+01:00,0.057,-0.058
2018-08-15T08:28:00+01:00,0.204,-0.139
2018-08-15T12:20:00+01:00,0.113,-0.634
2018-08-15T16:12:00+01:00,0.093,-0.631
2018-08-15T20:04:00+01:00,0.083,-0.523
2018-08-15T23:56:00+01:00,0.005,-0.045
2018-08-16T03:48:00+01:00,0.022,-0.052
2018-08-16T07:40:00+01:00,0.087,-0.072
2018-08-16T11:32:00+01:00,0.05,-0.169
2018-08-16T15:24:00+01:00,0.095,-0.148
2018-08-16T19:16:00+01:00,0.068,-0.141
2018-08-16T23:08:00+01:00,0.128,-0.14
2018-08-17T03:00:00+01:00,0.054,-0.122
2018-08-17T06:52:00+01:00,0.083,-0.153
2018-08-17T10:44:00+01:00,0.092,-0.4
2018-08-17T14:36:00+01:00,0.103,-0.587
2018-08-17T18:28:00+01:00,0.195,-0.423
2018-08-17T22:20:00+01:00,0.166,-0.113
2018-08-18T02:12:00+01:00,0.229,-0.292
2018-08-18T06:04:00+01:00,0.069,-0.138
2018-08-18T09:56:00+01:00,0.138,-0.097
2018-08-18T13:48:00+01:00,0.078,-0.091
2018-08-18T17:40:00+01:00,0.072,-0.077
2018-08-18T21:32:00+01:00,0.047,-0.021
2018-08-19T01:24:00+01:00,0.08,-0.34
2018-08-19T05:16:00+01:00,0.081,-0.63
2018-08-19T09:08:00+01:00,0.113,-0.653
2018-08-19T13:00:00+01:00,0.054,-0.647
2018-08-19T16:52:00+01:00,0.055,-0.624
2018-08-19T20:44:00+01:00,0.131,-0.711
2018-08-20T00:36:00+01:00,0.108,-0.749
2018-08-20T04:28:00+01:00,0.102,-0.745
2018-08-20T08:20:00+01:00,0.367,-0.29
2018-08-20T12:12:00+01:00,0.308,-0.211
2018-08-20T16:04:00+01:00,0.182,-0.194
2018-08-20T19:56:00+01:00,0.144,-0.177
2018-08-20T23:48:00+01:00,0.05,-0.142
2018-08-21T03:40:00+01:00,0.01,-0.127
2018-08-21T07:32:00+01:00,0.181,-0.178
2018-08-21T11:24:00+01:00,0.054,-0.207
2018-08-21T15:16:00+01:00,0.109,-0.195
2018-08-21T19:08:00+01:00,0.16,-0.233
2018-08-21T23:00:00+01:00,0.119,-0.204
2018-08-22T02:52:00+01:00,0.069,-0.16
2018-08-22T06:44:00+01:00,0.169,-0.178
2018-08-22T10:36:00+01:00,0.141,-0.154
2018-08-22T14:28:00+01:00,0.238,-0.587
2018-08-22T18:20:00+01:00,0.402,-0.202
2018-08-22T22:12:00+01:00,0.193,-0.208
2018-08-23T02:04:00+01:00,0.184,-0.22
2018-08-23T05:56:00+01:00,0.384,-0.243
2018-08-23T09:48:00+01:00,0.401,-0.184
2018-08-23T13:40:00+01:00,0.305,-0.19
2018-08-23T17:32:00+01:00,0.264,-0.163
2018-08-23T21:24:00+01:00,0.231,-0.182
2018-08-24T01:16:00+01:00,0.127,-0.215
2018-08-24T05:08:00+01:00,0.129,-0.195
2018-08-24T09:00:00+01:00,0.243,-0.226
2018-08-24T12:52:00+01:00,0.122,-0.209
2018-08-24T16:44:00+01:00,0.111,-0.154
2018-08-24T20:36:00+01:00,0.373,-0.119
2018-08-25T00:28:00+01:00,0.362,-0.062
2018-08-25T04:20:00+01:00,0.02,-0.082
2018-08-25T08:12:00+01:00,0.281,-0.199
2018-08-25T12:04:00+01:00,0.38,-0.32
2018-08-25T15:56:00+01:00,0.123,-0.302
2018-08-25T19:48:00+01:00,0.082,-0.255
2018-08-25T23:40:00+01:00,0.043,-0.171
2018-08-26T03:32:00+01:00,0.012,-0.161
2018-08-26T07:24:00+01:00,0.408,-0.145
2018-08-26T11:16:00+01:00,0.349,-0.105
2018-08-26T15:08:00+01:00,0.317,-0.326
2018-08-26T19:00:00+01:00,0.19,-0.523
2018-08-26T22:52:00+01:00,0.189,-0.525
2018-08-27T02:44:00+01:00,0.075,-0.378
2018-08-27T06:36:00+01:00,0.139,-0.373
2018-08-27T10:28:00+01:00,0.261,-0.114
2018-08-27T14:20:00+01:00,0.031,-0.064
2018-08-27T18:12:00+01:00,0.259,-0.072
2018-08-27T22:04:00+01:00,0.01,-0.101
2018-08-28T01:56:00+01:00,0.015,-6.852
2018-08-28T05:48:00+01:00,0.063,-9.435
2018-08-28T09:40:00+01:00,0.107,-0.104
2018-08-28T13:32:00+01:00,0.122,-0.121
2018-08-28T17:24:00+01:00,0.125,-0.193
2018-08-28T21:16:00+01:00,0.129,-0.261
2018-08-29T01:08:00+01:00,0.053,-0.29
2018-08-29T05:00:00+01:00,0.145,-0.234
2018-08-29T08:52:00+01:00,0.217,-0.276
2018-08-29T12:44:00+01:00,0.084,-0.207
2018-08-29T16:36:00+01:00,0.122,-0.242
2018-08-29T20:28:00+01:00,0.53,-0.179
2018-08-30T00:20:00+01:00,0.424,-0.145
2018-08-30T04:12:00+01:00,0.294,-0.149
2018-08-30T08:04:00+01:00,0.339,-0.259
2018-08-30T11:56:00+01:00,0.201,-0.53
2018-08-30T15:48:00+01:00,0.263,-0.5
2018-08-30T19:40:00+01:00,0.13,-0.309
2018-08-30T23:32:00+01:00,0.085,-0.318
